filmtv_id,title,year,genre,duration,country,directors,actors,avg_vote,critics_vote,public_vote,total_votes,description,notes,humor,rhythm,effort,tension,erotism
207884,Kurdbun - Essere curdo,2021,Documentary,90,Italy,Fariborz Kamkari,,8.8,10.0,8.0,3,"The Kurdish journalist Saadet Yildiz and her cameraman, on a mission to Cizre for a routine reportage, were trapped in an unwanted siege. They found themselves in this way witnesses for 79 days of the invasion of the tanks of the Turkish army, of the systematic bombings, the extermination of civilians, the resistance and the despair of the inhabitants of Cizre, as well as their creativity in inventing forms of survival and daily resilience.","The documentary wants to contribute to portraying the modern Kurdish identity, the common thread between the Kurds who live as outraged minorities and fighters in the Middle Eastern territories and the Kurds who live as integrated minorities in Europe, investigating what binds them, as to why they feel united by An absolute constraint and full of emotions and how the two Kurdish souls convinced.",0,0,0,0,0
208003,Le favolose,2022,Documentary,74,Italy,Roberta Torre,,6.3,4.5,8.0,7,"The disavowal of one's identity remains a second death for many trans, that of their memory. Families are ashamed and so funeral, ceremony and burial take place secretly between a few close, hastily tampered with in the aesthetics, and Gianna becomes Gianni, Luciana Luciano, Francisca Francisco. In this way nobody can recognize them anymore. Their name as a man is printed on the plaque, in an identity that will never be the one that they chosen during them the earthly life. This is what happens to Antonia, buried with her name of baptism, Giampaolo, in the indifference of the most. Twenty years later, the discovery of a letter pushes his best friends, Porpora and Nicole, to organize a meeting place for the memorable royal family, the group of elected in the boundless trans constellation, to relive a whole day all together in the historical apartment , as they did in the fabulous weekends of many years earlier. Although at the beginning they keep it hidden, the truth of the meeting is to organize a spirit session that allows Antonia to return temporarily to Earth. Only in this way will it be possible to give it a worthy burial: a joyful funeral, where the songs and prayers are replaced with tears and dances, and where Antonia will finally be able to return to wearing her green dress. A party that will also be a revenge for her and for all those people of whom there is nothing more than a vague memory, lost, pulverized in the bare earth, under plague that do not belong to anyone.",,0,0,0,0,0
208751,Errante corazón,2021,Drama,112,"Argentina, Brazil, Spain, Netherlands, Chile",Leonardo Brzezicki,"Leonardo Sbaraglia, Miranda de la Serna, Eva Llorach, Iván González, Alberto Ajaka, Tuca Andrada, Rodrigo dos Santos, Beatriz Rajland, Juan Ignacio Ugüet, Benjamín Ruiz, Veronica Hassan, Vanesa Maja, Margarita Molfino, Patricio Aramburu, Diego Almeida, Etienne Bobenrieth, Lourinelson Vladmir, Thalita Carauta",7.3,7.0,8.0,3,"Santiago, a single and gay father, has reached a turning point in his life. Upset by a bitter sentimental break, he also has to face the imminent departure of his daughter Laila, with whom he has a strong bond. Since the fear of remaining only annihilates it, begins to behave in an increasingly unruly way. During a chaotic summer between Argentina and Brazil, Santiago will have to learn to let Laila go so that everyone can find their freedom.",,0,0,0,0,0
210039,Emily,2022,Biography,130,Great Britain,Frances O'Connor,"Emma Mackey, Oliver Jackson-Cohen, Fionn Whitehead, Gemma Jones, Adrian Dunbar, Alexandra Dowling, Amelia Gething, Philip Desmeules, Elijah Wolf, Robert Pickavance, Harry Anton, Darren Langford",7.0,6.5,8.0,18,"The transformative, exhilarating and edifying journey towards the femininity of Emily Bronte, rebellious, disdained and destined to become one of the most famous, enigmatic and provocative writers of the world.",,0,0,0,0,0
211007,70072 La bambina che non sapeva odiare,2020,Documentary,57,Italy,Elso Merlo,,7.7,,8.0,6,"The story of Lidia Maksymowicz, who survived the Auschwitz-Birkenau extermination camp. She entered it in 1942, she child, precisely in the period when Dr. Mengele carried out genetic experiments, and she came out in 1945 and then be given to adoption to a Polish family.",,0,0,0,0,0
211151,Viens je t'emmène,2022,Comedy,100,France,Alain Guiraudie,"Doria Tillier, Noémie Lvovsky, Nathalie Boyer, Renaud Rutten, Jean-Charles Clichet, Iliès Kadri",6.9,6.33,8.0,12,"After a terrorist attack in Clermont-Ferrand, the chain of events focuses around an unusual set of characters and especially a man in Trentino, a sex worker and a young homeless of Arab origins.",,0,0,0,0,0
211176,Yin Ru Chen Yan,2022,Drama,131,China,Ruijun Li,"Wu Renlin, Hai Qing",7.7,6.83,9.0,13,"In Rural China but Cao have been torn from their respective families for a combined marriage that forces them to collaborate and build a house together, if they want to survive. Despite the hard and violent assumption of their relationship, they end up being well together and to develop a very strong bond.",,0,0,0,0,0
211192,Flux Gourmet,2022,Drama,111,"United States, Great Britain",Peter Strickland,"Asa Butterfield, Gwendoline Christie, Richard Bremmer, Ariane Labed, Leo Bill, Fatma Mohamed, Makis Papadimitriou",5.9,4.33,8.0,5,"In an institution dedicated to cuisine understood as culinary and food performance, a collective finds itself involved in power struggles, artistic sold and gastrointestinal disorders.",,0,0,0,0,0
211238,PerdutaMente,2021,Documentary,76,Italy,"Ivana di Biase, Paolo Ruffini",Paolo Ruffini,4.8,2.0,8.0,5,"A journey made around Italy by Paolo Ruffini, to interview people with Alzheimer's and their family members and give voice to a double discomfort: that of the sick and that of the people close to them, who suffer a not indifferent emotional load.",,0,0,0,0,0
211392,The Fabelmans,2022,Drama,151,United States,Steven Spielberg,"Michelle Williams, Seth Rogen, Paul Dano, Gabriel LaBelle, Oakes Fegley, Gabriel Bateman, Nicolas Cantu, Julia Butters, Sam Rechner, Judd Hirsch, Chloe East, Isabelle Kusman, Jeannie Berlin, Robin Bartlett, Jonathan Hadary, Cooper Dodson, Gustavo Escobar, Lane Factor, Sophia Kopera, Keeley Karsten, Mateo Zoryon Francis-DeFord",7.6,7.67,8.0,207,"Sammy Fabelman (Gabrielle Labelle) is a young man who grows in Phoenix, Arizona, together with his uncle (Seth Rogen) with whom he gets along very well, and with his mother (Michelle Williams) and her father (Paul Dano), with Which the relationship is more controversial.","Freely inspired by Steven Spielberg's childhood, raised within a family of Orthodox Jews in Pheonix, Arizona. It also represents one of the rare cases in which Spielberg - who has long meditated on this project, also worried about the reception he could have had in his own family - participates as a screenwriter (his last film he wrote the script was A. I. Intelligence Artificial (2001).",1,1,1,0,0
211480,Poor Things,2023,Sci-Fi,141,"United States, Ireland",Yorgos Lanthimos,"Willem Dafoe, Margaret Qualley, Emma Stone, Christopher Abbott, Mark Ruffalo, Kathryn Hunter, Jerrod Carmichael, Ramy Youssef, Wayne Brett, Suzy Bemba",7.3,6.5,8.0,13,"Victorian age. The deceased Belle Baxter (Emma Stone) is brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter (Willem Dafoe). Hungry for the worldliness that she is missing, however, Bella escapes with Duncan Wedderburn (Mark Ruffalo), skilled and dissolved lawyer who involves her in an overwhelming adventure through the continents. Free from the prejudices of his time, Bella is increasingly determined in his purpose of defending equality and emancipation.",Taken from the novel of the same name by Alasdair Gray.,0,0,0,0,0
212332,Oppenheimer,2023,Biography,180,"United States, Great Britain",Christopher Nolan,"Kenneth Branagh, Florence Pugh, Cillian Murphy, Emily Blunt, Josh Hartnett, Jack Quaid, Matt Damon, Robert Downey jr., Rami Malek, Dane DeHaan, Michael Angarano, Benny Safdie, David Krumholtz, Matthew Modine, Alden Ehrenreich, Dylan Arnold, Olli Haaskivi",7.8,8.03,8.0,203,"1926. The 22 -year -old J. Robert Oppenheimer is a brilliant physics student, graduated in Cambridge (where he met Niels Bohr) and owner of a doctorate at the University of Göttingen in Germany, where he has the opportunity to meet the most famous colleague Werner Heisenberg . After returning to the United States, he begins to teach Berkeley and California Institute of Technology by continuing to expand his research path in quantum physics. In 1942, the American Army General Leslie Groves recruited the scientist as head of the Manhattan project to develop the atomic bomb. Oppenheimer, of the Jewish family, accepts the role, well aware that Nazi scientists, under the guidance of Heisenberg, are carrying out the same type of research.",,0,1,1,1,0
212669,Snapshot of Love,2022,Romantic,90,Canada,David I. Strasser,"Natalie Dreyfuss, Rebecca Olson, Matt Hamilton, Anthony Konechny, Don McLeod, Shay Galor, Beth Fotheringham, Marika Siewert, Shaughnessy O'Brien, Matt Shay",8.0,,8.0,3,"Jessie Brooke is happy and satisfied with his life and his profession, photographer of weddings. When a famous Hollywood actor presents himself at the sister's wedding, all his certainties are questioned.",,0,0,0,0,0
212986,Io capitano,2023,Drama,121,"Italy, Belgium",Matteo Garrone,"Moustapha Fall, Seydou Sarr",7.8,7.59,8.0,102,"Seydou and Moussa's adventurous journey, two teenagers who leave Dakar to reach Europe, crossing all the dangers of the sea, desert and above all those represented by the human beings they will meet.",,1,3,4,3,0
212988,Riverfront Romance,2021,Romantic,85,Canada,Sean Cisterna,"Tammy Gillis, Morgan David Jones, Allison Hossack, Erin Agostino, Jonathan Kim, Arlene Duncan, Brian Paul, Neil Whitely, Jackie Richardson, Chris Tarpos",7.7,,8.0,3,"After spending many years to put money aside, the writer Cara Durant can finally buy the house of her dreams, but just concluded the purchase discovers that such a named Riley Evans is building a dam right in front of her.",,0,0,0,0,0
213471,La bicicletta e il Badile - In viaggio come Hermann Buhl,2022,Documentary,83,Italy,"Maurizio Panseri, Alberto Valtellina",,7.7,,8.0,3,"Maurizio Panseri and Marco Cardullo, mountaineers and cyclists, decide to retrace the itinerary that in 1952 brought Hermann Buhl, by bicycle, to a weekend, from Innsbruck to the north-east wall of the Badile lace, scaled in the first lonely through via Cassin via Cassin , in about four hours.",,0,0,0,0,0
213477,Zhe ge sha shou bu tai leng jing,2022,Comedy,109,China,Wenxiong Xing,"Li Ma, Xiang Wei, Minghao Chen, Dayong Zhou, Lun Ai, Junnan Bu, Haibao Gao, Xiao Han, Cailun Huang, Chi Ma, Rongbiao Quan, Guiquan Sun, Liang Tao, Meng Xu, Zhizhong Zhang, Gianluca Zoppa",7.5,7.0,8.0,4,"To be able to realize his dream of becoming a comedian, Wei Changngong accidentally ends up victim of a dangerous fraud due to the seductive persuasion of the actress Milan. However, Wei Changgong knew he was already involved in another ridiculous plot.",,0,0,0,0,0
213517,PLAN75,2022,Drama,112,"Japan, France, Philippines",Chie Hayakawa,"Chieko Baishô, Hayato Isomura, Yumi Kawai",7.1,6.75,8.0,12,"In the not very remote future, Japan has put on a plan called Plan 75, with which we try to push the elderly to voluntary euthanasia, to remedy the social inconvenience caused by a very aged population. An elderly woman with few resources to survive, a pragmatic seller of the plan and a young Filipino worker thus confront themselves on life and death choices.",,0,0,0,0,0
213528,R.M.N.,2022,Drama,125,"Hungary, Romania",Cristian Mungiu,"Marin Grigore, Judith State, Macrina Barladeanu, Orsolya Moldován, Rácz Endre, József Bíró, Ovidiu Crisan, Zoltán Deák",7.6,7.55,8.0,36,"A reflection on the history of Romania through the encounter with the communities that are part of it: Romanian, Hungarian, Moldovan. A man returned home from abroad for Christmas finds a country immersed in irrational and unmotivated fear towards the foreigner, ready to explode in a control without control.",,0,0,0,0,0
213568,Perhaps Love,2021,Romantic,113,South Korea,Eun-ji Jo,"Kim Hee-won, Yoo-Young Lee, Na-ra Oh, Seung-Ryong Ryu, Lee Si-Young, Yoo-Bin Sung, Ui-joo Yeo",7.5,7.0,8.0,3,"Hyun is a famous writer who after the success of a novel cannot find the inspiration for the following, making his friend and publisher concern son-we worry. From a personal and sentimental point of view, his life is also more complicated, because he hearing the second wife and daughter, who are in the United States, Hyun got closer to his first wife Mi-Ae, without knowing that he has one Secret relationship with Soon-mo.",,0,0,0,0,0
213576,Taht el Karmouss,2021,Drama,92,"Tunisia, Switzerland, France, Qatar",Erige Sehiri,"Fide Fdhili, Feten Fdhili, Ameni Fdhili",7.5,7.0,8.0,8,"Makke and his friends work during the summer to the collection of fruit: some to pay their studies, some to help the family and who to put something in view of the wedding. In the shade of large figs and under the gaze of the older workers, they unfold their projects for their adult life which, however, will remain a prohibited fruit for them.",,0,0,0,0,0
